date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:38%20GMT	https://www.technex.in/dashboard?event=mlware	D:/@WEB/!!technix/technix/www.technex.in/dashboard2144	(from https://www.technex.in/events/)
14:50:40	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:38%20GMT	https://www.technex.in/dashboard/?event=international-coding-marathon	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index8070.html	(from https://www.technex.in/events/)
14:50:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:38%20GMT	https://www.technex.in/dashboard?event=axelerate	D:/@WEB/!!technix/technix/www.technex.in/dashboardeee4	(from https://www.technex.in/events/)
14:50:41	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:39%20GMT	https://www.technex.in/dashboard/?event=mlware	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index2144.html	(from https://www.technex.in/events/)
14:50:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:39%20GMT	https://www.technex.in/dashboard?event=bridgeit	D:/@WEB/!!technix/technix/www.technex.in/dashboard4c86	(from https://www.technex.in/events/)
14:50:41	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:39%20GMT	https://www.technex.in/dashboard/?event=axelerate	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexeee4.html	(from https://www.technex.in/events/)
14:50:42	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:40%20GMT	https://www.technex.in/dashboard/?event=bridgeit	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index4c86.html	(from https://www.technex.in/events/)
14:50:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:40%20GMT	https://www.technex.in/dashboard?event=goldbergs-alley	D:/@WEB/!!technix/technix/www.technex.in/dashboardeb5a	(from https://www.technex.in/events/)
14:50:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:41%20GMT	https://www.technex.in/dashboard?event=hydracs	D:/@WEB/!!technix/technix/www.technex.in/dashboardcaf5	(from https://www.technex.in/events/)
14:50:43	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:41%20GMT	https://www.technex.in/dashboard/?event=goldbergs-alley	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexeb5a.html	(from https://www.technex.in/events/)
14:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:42%20GMT	https://www.technex.in/dashboard?event=green-tech	D:/@WEB/!!technix/technix/www.technex.in/dashboard7dab	(from https://www.technex.in/events/)
14:50:44	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:42%20GMT	https://www.technex.in/dashboard/?event=hydracs	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexcaf5.html	(from https://www.technex.in/events/)
14:50:45	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:42%20GMT	https://www.technex.in/dashboard/?event=green-tech	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index7dab.html	(from https://www.technex.in/events/)
14:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:43%20GMT	https://www.technex.in/dashboard?event=iomatic	D:/@WEB/!!technix/technix/www.technex.in/dashboard13ff	(from https://www.technex.in/events/)
14:50:45	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:43%20GMT	https://www.technex.in/dashboard/?event=iomatic	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index13ff.html	(from https://www.technex.in/events/)
14:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:43%20GMT	https://www.technex.in/dashboard?event=manifest	D:/@WEB/!!technix/technix/www.technex.in/dashboard2e9b	(from https://www.technex.in/events/)
14:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:44%20GMT	https://www.technex.in/dashboard?event=soft-corner	D:/@WEB/!!technix/technix/www.technex.in/dashboard3403	(from https://www.technex.in/events/)
14:50:47	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:44%20GMT	https://www.technex.in/dashboard/?event=manifest	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index2e9b.html	(from https://www.technex.in/events/)
14:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:45%20GMT	https://www.technex.in/dashboard?event=adhyayan	D:/@WEB/!!technix/technix/www.technex.in/dashboardd51e	(from https://www.technex.in/events/)
14:50:47	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:45%20GMT	https://www.technex.in/dashboard/?event=soft-corner	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index3403.html	(from https://www.technex.in/events/)
14:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:46%20GMT	https://www.technex.in/dashboard?event=enquista	D:/@WEB/!!technix/technix/www.technex.in/dashboard6709	(from https://www.technex.in/events/)
14:50:48	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:46%20GMT	https://www.technex.in/dashboard/?event=adhyayan	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexd51e.html	(from https://www.technex.in/events/)
14:50:49	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:47%20GMT	https://www.technex.in/dashboard/?event=enquista	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index6709.html	(from https://www.technex.in/events/)
14:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:47%20GMT	https://www.technex.in/dashboard?event=industry-remodelled	D:/@WEB/!!technix/technix/www.technex.in/dashboardeb9b	(from https://www.technex.in/events/)
14:50:50	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:48%20GMT	https://www.technex.in/dashboard/?event=industry-remodelled	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexeb9b.html	(from https://www.technex.in/events/)
14:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:48%20GMT	https://www.technex.in/dashboard?event=qriosity	D:/@WEB/!!technix/technix/www.technex.in/dashboard4feb	(from https://www.technex.in/events/)
14:50:51	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:49%20GMT	https://www.technex.in/dashboard/?event=qriosity	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index4feb.html	(from https://www.technex.in/events/)
14:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:49%20GMT	https://www.technex.in/dashboard?event=she	D:/@WEB/!!technix/technix/www.technex.in/dashboard0bde	(from https://www.technex.in/events/)
14:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:49%20GMT	https://www.technex.in/dashboard?event=analiticity	D:/@WEB/!!technix/technix/www.technex.in/dashboardbbc6	(from https://www.technex.in/events/)
14:50:52	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:49%20GMT	https://www.technex.in/dashboard/?event=she	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index0bde.html	(from https://www.technex.in/events/)
14:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:50%20GMT	https://www.technex.in/dashboard?event=bulls-floor	D:/@WEB/!!technix/technix/www.technex.in/dashboardf638	(from https://www.technex.in/events/)
14:50:52	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:50%20GMT	https://www.technex.in/dashboard/?event=analiticity	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexbbc6.html	(from https://www.technex.in/events/)
14:50:53	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:51%20GMT	https://www.technex.in/dashboard/?event=bulls-floor	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexf638.html	(from https://www.technex.in/events/)
14:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:51%20GMT	https://www.technex.in/dashboard?event=economists-enigma	D:/@WEB/!!technix/technix/www.technex.in/dashboard8b35	(from https://www.technex.in/events/)
14:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:52%20GMT	https://www.technex.in/dashboard?event=krackat	D:/@WEB/!!technix/technix/www.technex.in/dashboard77d5	(from https://www.technex.in/events/)
14:50:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:52%20GMT	https://www.technex.in/dashboard/?event=economists-enigma	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index8b35.html	(from https://www.technex.in/events/)
14:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:53%20GMT	https://www.technex.in/dashboard?event=manthan	D:/@WEB/!!technix/technix/www.technex.in/dashboarde11b	(from https://www.technex.in/events/)
14:50:55	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:53%20GMT	https://www.technex.in/dashboard/?event=krackat	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index77d5.html	(from https://www.technex.in/events/)
14:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:53%20GMT	https://www.technex.in/dashboard?event=hurdlemania	D:/@WEB/!!technix/technix/www.technex.in/dashboardda10	(from https://www.technex.in/events/)
14:50:55	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:53%20GMT	https://www.technex.in/dashboard/?event=manthan	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexe11b.html	(from https://www.technex.in/events/)
14:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:54%20GMT	https://www.technex.in/dashboard?event=maze-xplorer	D:/@WEB/!!technix/technix/www.technex.in/dashboard72b8	(from https://www.technex.in/events/)
14:50:56	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:54%20GMT	https://www.technex.in/dashboard/?event=hurdlemania	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexda10.html	(from https://www.technex.in/events/)
14:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:55%20GMT	https://www.technex.in/dashboard?event=pixelate	D:/@WEB/!!technix/technix/www.technex.in/dashboard0c86	(from https://www.technex.in/events/)
14:50:57	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:55%20GMT	https://www.technex.in/dashboard/?event=maze-xplorer	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index72b8.html	(from https://www.technex.in/events/)
14:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:55%20GMT	https://www.technex.in/dashboard?event=robowars	D:/@WEB/!!technix/technix/www.technex.in/dashboard33bb	(from https://www.technex.in/events/)
14:50:57	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:55%20GMT	https://www.technex.in/dashboard/?event=pixelate	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index0c86.html	(from https://www.technex.in/events/)
14:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:56%20GMT	https://www.technex.in/dashboard?event=astrophotography	D:/@WEB/!!technix/technix/www.technex.in/dashboard41e9	(from https://www.technex.in/events/)
14:50:58	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:56%20GMT	https://www.technex.in/dashboard/?event=robowars	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index33bb.html	(from https://www.technex.in/events/)
14:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:57%20GMT	https://www.technex.in/dashboard?event=astroquiz	D:/@WEB/!!technix/technix/www.technex.in/dashboard4ce1	(from https://www.technex.in/events/)
14:50:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:57%20GMT	https://www.technex.in/dashboard/?event=astrophotography	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index41e9.html	(from https://www.technex.in/events/)
14:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:57%20GMT	https://www.technex.in/dashboard?event=exploring-interstellar	D:/@WEB/!!technix/technix/www.technex.in/dashboarddff3	(from https://www.technex.in/events/)
14:50:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:57%20GMT	https://www.technex.in/dashboard/?event=astroquiz	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index4ce1.html	(from https://www.technex.in/events/)
14:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:20:58%20GMT	https://www.technex.in/dashboard?event=scientists-utopia	D:/@WEB/!!technix/technix/www.technex.in/dashboard39a5	(from https://www.technex.in/events/)
14:51:00	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:58%20GMT	https://www.technex.in/dashboard/?event=exploring-interstellar	D:/@WEB/!!technix/technix/www.technex.in/dashboard/indexdff3.html	(from https://www.technex.in/events/)
14:51:00	3930/3930	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:20:58%20GMT	https://www.technex.in/cdn-cgi/l/email-protection	D:/@WEB/!!technix/technix/www.technex.in/cdn-cgi/l/email-protection.html	(from https://www.technex.in/events/)
14:51:00	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6aef90-4d7%22	https://www.technex.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/@WEB/!!technix/technix/www.technex.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.technex.in/events/)
14:51:01	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2023%20Feb%202019%2009:20:58%20GMT	https://www.technex.in/dashboard/?event=scientists-utopia	D:/@WEB/!!technix/technix/www.technex.in/dashboard/index39a5.html	(from https://www.technex.in/events/)
14:51:01	5441/5441	---M--	200	added ('OK')	application/javascript	etag:%221a4b132632e8444a9d67a33668e195a5%22	https://d1mteuyxkcon0n.cloudfront.net/imagesloaded.pkgd.min.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/imagesloaded.pkgd.min.js	(from https://www.technex.in/events/)
14:51:02	114925/114925	---M--	200	added ('OK')	application/javascript	etag:%224b0d7645edfb6f68c4aa331835960f86%22	https://d1mteuyxkcon0n.cloudfront.net/TweenMax.min.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/TweenMax.min.js	(from https://www.technex.in/events/)
14:51:02	22657/22657	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2018%20Feb%202019%2012:08:04%20GMT	https://www.technex.in/static/demo.js	D:/@WEB/!!technix/technix/www.technex.in/static/demo.js	(from https://www.technex.in/events/)
14:51:02	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:21:00%20GMT	https://www.technex.in/img/favicon/apple-touch-icon.png	D:/@WEB/!!technix/technix/www.technex.in/img/favicon/apple-touch-icon.html	(from https://www.technex.in/talks/)
14:51:03	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:21:01%20GMT	https://www.technex.in/img/favicon/favicon-32x32.png	D:/@WEB/!!technix/technix/www.technex.in/img/favicon/favicon-32x32.html	(from https://www.technex.in/talks/)
14:51:03	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:21:01%20GMT	https://www.technex.in/img/favicon/favicon-16x16.png	D:/@WEB/!!technix/technix/www.technex.in/img/favicon/favicon-16x16.html	(from https://www.technex.in/talks/)
14:51:03	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:21:01%20GMT	https://www.technex.in/img/favicon/site.webmanifest	D:/@WEB/!!technix/technix/www.technex.in/img/favicon/site.html	(from https://www.technex.in/talks/)
14:51:04	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:21:02%20GMT	https://www.technex.in/img/favicon/safari-pinned-tab.svg	D:/@WEB/!!technix/technix/www.technex.in/img/favicon/safari-pinned-tab.html	(from https://www.technex.in/talks/)
14:51:05	189304/189304	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:08%20GMT	https://www.technex.in/static/talks2019/css/template_6f5efa8a81bc2b376995e8406bd5943b.css	D:/@WEB/!!technix/technix/www.technex.in/static/talks2019/css/template_6f5efa8a81bc2b376995e8406bd5943b.css	(from https://www.technex.in/talks/)
14:51:06	4498/4498	---M--	200	added ('OK')	text/css	etag:%224fd1dd9691caff13408ec7ad9a6c4460%22	https://d1mteuyxkcon0n.cloudfront.net/tingle.css	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/tingle.css	(from https://www.technex.in/talks/)
14:51:06	13947/13947	---M--	200	added ('OK')	application/javascript	etag:%22a812f40eac2117d73344a221151fc728%22	https://d1mteuyxkcon0n.cloudfront.net/tingle.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/tingle.js	(from https://www.technex.in/talks/)
14:51:07	711/711	---M--	403	error ('Forbidden')	text/html		https://www.thejc.com/image/policy:1.85253:1480906297/Ada-Yonath.jpg?f=16x9&h=576&w=1024&$p$f$h$w=acf1264	D:/@WEB/!!technix/technix/www.thejc.com/image/policy_1.85253_1480906297/Ada-Yonath.75aa5d.delayed	(from https://www.technex.in/talks/)
14:51:10	59190/59190	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://i.ytimg.com/vi/0WwF35NoH-s/maxresdefault.jpg	D:/@WEB/!!technix/technix/i.ytimg.com/vi/0WwF35NoH-s/maxresdefault.jpg	(from https://www.technex.in/talks/)
14:51:15	94291/94291	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2014:06:09%20GMT	https://www.technex.in/static/talks2019/vinayak_marathe.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/talks2019/vinayak_marathe.jpg	(from https://www.technex.in/talks/)
14:51:19	338759/338759	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Feb%202019%2009:21:09%20GMT	https://static.businessinsider.com/image/564685b32491f9c22b8b505c-750.jpg	D:/@WEB/!!technix/technix/static.businessinsider.com/image/564685b32491f9c22b8b505c-750.png	(from https://www.technex.in/talks/)
14:51:24	108583/108583	---M--	200	added ('OK')	application/javascript	etag:%22a80ea216aab30c93ce2b216a5c647db6%22	https://d1mteuyxkcon0n.cloudfront.net/talks2019/js/template_5db094422e4fac0e2ce6bb1de9ac9488.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/talks2019/js/template_5db094422e4fac0e2ce6bb1de9ac9488.js	(from https://www.technex.in/talks/)
14:51:28	9220/9220	---M--	200	added ('OK')	application/javascript	etag:%2266ac40605fe07d30ec536be4968246a5%22	https://d1mteuyxkcon0n.cloudfront.net/talks2019/js/projects.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/talks2019/js/projects.js	(from https://www.technex.in/talks/)
14:51:29	114925/114925	---M--	200	added ('OK')	application/javascript	etag:%224b0d7645edfb6f68c4aa331835960f86%22	https://d1mteuyxkcon0n.cloudfront.net/talks2019/js/gsap.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/talks2019/js/gsap.js	(from https://www.technex.in/talks/)
